ccode,week,caseRate,deathRate
HUN,2021-07,285.448853915738,106.760553173204
HUN,2021-08,451.280850268478,133.98807680127
HUN,2021-09,646.56156296631,175.341157800286
HUN,2021-10,934.262317332489,224.985326821383
HUN,2021-11,1145.6236464287,286.196075428839
HUN,2021-12,1196.762258476,349.044569818433
HUN,2021-13,1118.09928137762,382.720717463672
HUN,2021-14,861.536168694367,351.501188491642
HUN,2021-15,648.588273371707,286.50315276299
HUN,2021-16,473.257351482559,222.733426370942
HUN,2021-17,317.303009378347,166.231196887137
HUN,2021-18,214.862010705535,122.830933660446
HUN,2021-19,148.134105994498,86.9028855647654
HUN,2021-20,102.052034049554,57.5258205976421
HUN,2021-21,61.0572099403799,35.006816093227
HUN,2021-22,38.3130153909207,21.3930542791943
HUN,2021-23,25.6614292238948,14.3302755937187
HUN,2021-24,15.7735390642289,7.98401068792897
HUN,2021-25,10.2052034049554,5.32267379195265
HUN,2021-26,6.46909583945014,3.27549156427855
HUN,2021-27,5.08724783577013,1.84246400490669
HUN,2021-28,6.16201850529903,1.84246400490669
HUN,2021-29,7.40056375304186,0.921232002453343
HUN,2021-30,8.00448251020572,0.716513779685934
HUN,2021-31,7.66669744263949,1.22830933660446
HUN,2021-32,8.78241175672187,1.12595022522075
HUN,2021-33,11.3618613635912,1.74010489352298
HUN,2021-34,17.6364748914123,2.0471822276741
HUN,2021-35,26.275583892197,2.25190045044151
HUN,2021-36,34.5769078254155,4.81087823503413
HUN,2021-37,46.5017443016171,7.36985601962675
HUN,2021-38,57.8840774874851,8.70052446761491
HUN,2021-39,68.0176295144718,11.7712978091261
HUN,2021-40,83.9037636012228,13.7161209254164
HUN,2021-41,117.846044936059,18.731717383218
HUN,2021-42,215.51710901839,33.3690703110878
HUN,2021-43,391.421241931287,60.1871574936184
HUN,2021-44,608.883174065968,104.099216277228
HUN,2021-45,882.489078794611,153.743385298325
HUN,2021-46,1184.29491870947,189.466715171238
HUN,2021-47,1390.79419001495,225.190045044151
HUN,2021-48,1349.81983772805,259.173270023541
HUN,2021-49,1046.32507247537,259.582706469075
HUN,2021-50,725.030057753058,226.725431714906
HUN,2021-51,474.741558597623,187.214814720796
HUN,2021-52,346.792669367992,148.318352394988
IRL,2021-01,1238.48812756323,28.2005623997873
IRL,2021-02,1426.92831417038,70.2999734108983
IRL,2021-03,804.541902007074,126.096800444763
IRL,2021-04,479.832569232381,140.801379410367
IRL,2021-05,322.574147335853,144.225733416055
IRL,2021-06,262.567379200877,129.118289273312
IRL,2021-07,231.425901007969,90.6446648564592
IRL,2021-08,199.841271120207,74.7314903594363
IRL,2021-09,162.656815270202,57.609720330994
IRL,2021-10,144.245876674912,43.3080065425305
IRL,2021-11,148.415531258309,33.236377114035
IRL,2021-12,157.359138190813,26.589101691228
IRL,2021-13,152.847048206847,26.3876691026581
IRL,2021-14,129.078002755598,23.9704780398192
IRL,2021-15,108.431162427182,23.7690454512493
IRL,2021-16,114.836718743705,17.726067794152
IRL,2021-17,127.385969011611,14.1002811998936
IRL,2021-18,124.767345360202,9.66876425135564
IRL,2021-19,121.423564389941,7.05014059994682
IRL,2021-20,119.368951986528,4.02865177139818
IRL,2021-21,113.708696247714,0
IRL,2021-22,111.090072596305,0
IRL,2021-23,99.729274600962,0
IRL,2021-24,86.0117153193512,0
IRL,2021-25,86.515296790776,9.66876425135564
IRL,2021-26,104.644229762068,11.8845227256246
IRL,2021-27,130.286598287017,3.42435400568846
IRL,2021-28,197.504653092796,3.62578659425837
IRL,2021-29,296.105905197767,4.02865177139818
IRL,2021-30,354.662358695039,3.42435400568846
IRL,2021-31,387.516013890791,3.62578659425837
IRL,2021-32,432.939062613306,4.83438212567782
IRL,2021-33,486.842423314614,6.04297765709728
IRL,2021-34,482.229617036363,6.647275422807
IRL,2021-35,433.684363191015,7.65443836565655
IRL,2021-36,405.46365753237,12.6902530799043
IRL,2021-37,373.617165279468,13.4959834341839
IRL,2021-38,362.941238085262,10.8773597827751
IRL,2021-39,367.795763469797,14.1002811998936
IRL,2021-40,372.247423677192,14.3017137884636
IRL,2021-41,432.838346319021,11.4816575484848
IRL,2021-42,538.227876658797,17.9275003827219
IRL,2021-43,613.966529961083,26.1862365140882
IRL,2021-44,795.840014180854,24.7762083940988
IRL,2021-45,1064.6518036274,26.1862365140882
IRL,2021-46,1200.09507618181,23.5676128626794
IRL,2021-47,1240.94560514378,17.3232026170122
IRL,2021-48,1315.07279773751,19.7403936798511
IRL,2021-49,1280.48682228006,27.3948320455076
IRL,2021-50,1255.93218973338,25.7833713369484
IRL,2021-51,2227.78399980663,17.1217700284423
IRL,2021-52,3127.03950495927,15.510309319883
ITA,2021-01,401.188850284889,109.990548860887
ITA,2021-02,362.514429552797,110.376186455978
ITA,2021-03,300.269168334633,107.374919955049
ITA,2021-04,281.325978989659,100.014271944389
ITA,2021-05,278.53262145304,90.5074668827847
ITA,2021-06,279.557076107826,78.6533025467104
ITA,2021-07,290.457206567348,70.4375450860649
ITA,2021-08,354.588738631068,68.9620621135408
ITA,2021-09,443.171370908788,71.8962612066285
ITA,2021-10,500.961679561047,79.273676069249
ITA,2021-11,512.168643411445,89.1661187259446
ITA,2021-12,492.906883879222,97.7339800777606
ITA,2021-13,462.895895555121,101.640656584557
ITA,2021-14,389.45540728293,100.701712874769
ITA,2021-15,333.026567009864,90.0379950278907
ITA,2021-16,317.175185166406,77.4293223535939
ITA,2021-17,283.901367450792,66.1787646880977
ITA,2021-18,237.65000631775,53.7712942373269
ITA,2021-19,181.299970248898,43.0908095384877
ITA,2021-20,125.471383276018,32.527692803372
ITA,2021-21,88.644669629973,23.1047220015705
