ccode,date,dayNum,caseRate,caseWeek,deathRate,deathWeek,fullVacPct,dosesPerPerson
POL,2021-11-26,210,91569.86,4180.755000000005,2185.544,58.417999999999665,53.82,1.09
POL,2021-12-03,217,95866.127,4296.266999999993,2252.189,66.64499999999998,54.24,1.12
POL,2021-12-10,224,100141.175,4275.04800000001,2326.322,74.13300000000027,54.67,1.16
POL,2021-12-17,231,103803.794,3662.6189999999915,2404.212,77.88999999999987,55.07,1.2
POL,2021-12-24,238,106696.193,2892.399000000005,2488.055,83.84299999999985,55.35,1.22
POL,2021-12-31,245,108691.563,1995.3699999999953,2567.77,79.71500000000015,55.68,1.24
PRT,2021-04-30,0,82267.834,,1669.367,,8.89,0.33
PRT,2021-05-07,7,82499.838,232.00400000000081,1670.843,1.4760000000001128,10.46,0.38
PRT,2021-05-14,14,82748.365,248.52700000000186,1671.826,0.9829999999999472,12.11,0.43
PRT,2021-05-21,21,83034.46,286.09500000000116,1673.596,1.7699999999999818,15.42,0.5
PRT,2021-05-28,28,83360.584,326.12399999999616,1674.187,0.5909999999998945,18.15,0.55
PRT,2021-06-04,35,83739.914,379.33000000000175,1674.777,0.5900000000001455,21.69,0.6
PRT,2021-06-11,42,84181.499,441.58499999999185,1676.252,1.474999999999909,25.24,0.67
PRT,2021-06-18,49,84867.48,685.9809999999998,1677.924,1.6720000000000255,28.41,0.74
PRT,2021-06-25,56,85709.048,841.5679999999993,1679.891,1.9670000000000982,32.03,0.8
PRT,2021-07-02,63,86983.546,1274.4980000000069,1682.546,2.6549999999999727,34.59,0.84
PRT,2021-07-09,70,88758.442,1774.8959999999934,1685.89,3.344000000000051,40.29,0.94
PRT,2021-07-16,77,90849.134,2090.69200000001,1691.004,5.113999999999805,47.64,1.06
PRT,2021-07-23,84,93139.769,2290.6349999999948,1697.889,6.884999999999991,52.81,1.13
PRT,2021-07-30,91,95008.686,1868.9170000000013,1705.756,7.867000000000189,58.37,1.19
PRT,2021-08-06,98,96614.028,1605.3420000000042,1715.198,9.442000000000007,63.66,1.26
PRT,2021-08-13,105,98205.602,1591.5739999999932,1724.738,9.539999999999964,68.1,1.32
PRT,2021-08-20,112,99787.538,1581.9360000000015,1733.097,8.358999999999924,71.49,1.38
PRT,2021-08-27,119,101376.751,1589.2130000000034,1741.064,7.967000000000098,73.98,1.43
PRT,2021-09-03,126,102689.999,1313.2479999999923,1747.85,6.785999999999831,76.25,1.47
PRT,2021-09-10,133,103605.23,915.2309999999998,1754.832,6.982000000000198,79.67,1.51
PRT,2021-09-17,140,104291.899,686.669000000009,1759.946,5.113999999999805,82.07,1.53
PRT,2021-09-24,147,104803.41,511.5109999999986,1765.061,5.115000000000009,84.55,1.56
PRT,2021-10-01,154,105230.439,427.028999999995,1768.208,3.147000000000162,85.34,1.57
PRT,2021-10-08,161,105637.012,406.57300000000396,1772.928,4.720000000000027,85.99,1.58
PRT,2021-10-15,168,106091.382,454.36999999999534,1777.944,5.015999999999849,86.46,1.59
PRT,2021-10-22,175,106575.453,484.0709999999963,1782.567,4.623000000000047,86.86,1.59
PRT,2021-10-29,182,107099.257,523.8040000000037,1785.32,2.752999999999929,87.19,1.6
PRT,2021-11-05,189,107724.754,625.497000000003,1789.254,3.933999999999969,87.41,1.6
PRT,2021-11-12,196,108595.335,870.5810000000056,1793.287,4.033000000000129,87.58,1.65
PRT,2021-11-19,203,109899.632,1304.2969999999914,1799.778,6.4909999999999854,87.78,1.65
PRT,2021-11-26,210,111767.762,1868.1300000000047,1808.924,9.145999999999958,87.78,1.7
PRT,2021-12-03,217,113823.836,2056.0739999999932,1818.661,9.73700000000008,88.49,1.75
PRT,2021-12-10,224,116546.516,2722.6800000000076,1831.839,13.177999999999884,88.73,1.8
PRT,2021-12-17,231,119569.552,3023.035999999993,1843.149,11.309999999999945,88.98,1.84
PRT,2021-12-24,238,124512.843,4943.290999999997,1853.968,10.819000000000187,89.31,1.87
PRT,2021-12-31,245,136669.603,12156.76000000001,1864.196,10.227999999999838,89.53,1.91
ROU,2021-04-30,0,55169.259,,1469.539,,10.13,0.27
ROU,2021-05-07,7,55623.258,453.99900000000343,1505.612,36.07300000000009,11.79,0.3
ROU,2021-05-14,14,55971.234,347.9759999999951,1537.712,32.09999999999991,14.16,0.34
ROU,2021-05-21,21,56189.555,218.32100000000355,1559.303,21.591000000000122,16.59,0.38
ROU,2021-05-28,28,56313.982,124.42700000000332,1577.497,18.19399999999996,18.35,0.4
ROU,2021-06-04,35,56387.278,73.29599999999482,1600.395,22.89799999999991,20.16,0.42
ROU,2021-06-11,42,56437.833,50.55500000000029,1656.283,55.88799999999992,21.63,0.44
ROU,2021-06-18,49,56469.724,31.89100000000326,1684.043,27.75999999999999,22.58,0.45
ROU,2021-06-25,56,56489.695,19.97099999999773,1720.587,36.544000000000096,23.17,0.46
ROU,2021-07-02,63,56507.365,17.669999999998254,1772.188,51.60100000000011,23.78,0.47
ROU,2021-07-09,70,56523.781,16.416000000004715,1787.819,15.630999999999858,24.24,0.48
ROU,2021-07-16,77,56542.863,19.081999999994878,1790.59,2.770999999999958,24.66,0.48
ROU,2021-07-23,84,56569.944,27.081000000005588,1791.427,0.8369999999999891,25.02,0.49
ROU,2021-07-30,91,56620.97,51.02599999999802,1792.054,0.6270000000001801,25.39,0.49
ROU,2021-08-06,98,56695.364,74.39400000000023,1793.466,1.4119999999998072,25.75,0.5
ROU,2021-08-13,105,56801.806,106.44199999999546,1795.139,1.6730000000000018,26.04,0.5
ROU,2021-08-20,112,56975.637,173.8310000000056,1797.805,2.6660000000001673,26.38,0.5
ROU,2021-08-27,119,57239.808,264.1709999999948,1803.137,5.33199999999988,26.7,0.51
ROU,2021-09-03,126,57675.196,435.3880000000063,1811.502,8.365000000000009,26.97,0.51
ROU,2021-09-10,133,58339.309,664.1129999999976,1825.304,13.802000000000135,27.19,0.52
ROU,2021-09-17,140,59573.326,1234.0169999999998,1848.569,23.264999999999873,27.43,0.52
ROU,2021-09-24,147,61695.476,2122.1500000000015,1887.779,39.210000000000036,27.77,0.52
ROU,2021-10-01,154,65065.341,3369.864999999998,1945.339,57.559999999999945,28.24,0.54
ROU,2021-10-08,161,69648.519,4583.178,2035.104,89.7650000000001,28.79,0.56
ROU,2021-10-15,168,74785.239,5136.720000000001,2150.277,115.173,29.46,0.58
ROU,2021-10-22,175,80246.774,5461.5350000000035,2292.165,141.88799999999992,30.47,0.61
ROU,2021-10-29,182,85138.039,4891.264999999999,2452.507,160.3420000000001,32.57,0.65
ROU,2021-11-05,189,88537.86,3399.8209999999963,2618.549,166.04199999999992,33.91,0.68
ROU,2021-11-12,196,90720.289,2182.4290000000037,2745.38,126.83100000000013,35.22,0.71
ROU,2021-11-19,203,91911.802,1191.5129999999917,2855.743,110.36299999999983,37.21,0.74
ROU,2021-11-26,210,92736.624,824.8220000000001,2927.105,71.36200000000008,38.41,0.77
ROU,2021-12-03,217,93248.184,511.5599999999977,2974.209,47.103999999999814,39.15,0.79
ROU,2021-12-10,224,93659.732,411.5480000000098,3007.721,33.51200000000017,39.8,0.8
ROU,2021-12-17,231,93945.756,286.02399999999034,3036.37,28.648999999999887,40.3,0.81
ROU,2021-12-24,238,94198.007,252.25100000000384,3058.746,22.376000000000204,40.64,0.82
ROU,2021-12-31,245,94568.829,370.8220000000001,3071.555,12.808999999999742,40.87,0.83
SVK,2021-04-30,0,138091.162,,2139.642,,9.21,0.29
SVK,2021-05-07,7,139241.925,1150.7629999999772,2187.621,47.97900000000027,10.53,0.32
SVK,2021-05-14,14,140069.471,827.5460000000021,2228.275,40.653999999999996,11.74,0.37
SVK,2021-05-21,21,140648.148,578.676999999996,2248.785,20.509999999999764,13.22,0.41
SVK,2021-05-28,28,141063.844,415.6960000000254,2258.491,9.706000000000131,14.75,0.46
SVK,2021-06-04,35,141392.555,328.71099999998114,2267.464,8.972999999999956,16.96,0.5
SVK,2021-06-11,42,141636.112,243.5570000000007,2276.803,9.338999999999942,20.27,0.55
SVK,2021-06-18,49,141775.288,139.17600000000675,2285.044,8.240999999999985,23.56,0.59
SVK,2021-06-25,56,141869.781,94.49299999998766,2289.989,4.945000000000164,27.26,0.64
SVK,2021-07-02,63,141939.735,69.9539999999979,2291.087,1.0979999999999563,30.32,0.68
SVK,2021-07-09,70,141986.066,46.33100000000559,2292.186,1.09900000000016,32.41,0.71
SVK,2021-07-16,77,142034.045,47.97900000002119,2293.468,1.281999999999698,34.4,0.74
SVK,2021-07-23,84,142092.095,58.04999999998836,2295.299,1.831000000000131,35.68,0.76
SVK,2021-07-30,91,142171.206,79.11100000000442,2295.665,0.36599999999998545,36.82,0.78
SVK,2021-08-06,98,142264.417,93.21099999998114,2296.581,0.9160000000001673,38.16,0.8
SVK,2021-08-13,105,142365.136,100.71900000001187,2297.13,0.5489999999999782,39.37,0.81
SVK,2021-08-20,112,142504.312,139.17600000000675,2297.68,0.5499999999997272,40.16,0.82
SVK,2021-08-27,119,142679.929,175.61699999999837,2297.863,0.18299999999999272,40.8,0.83
SVK,2021-09-03,126,142964.324,284.3949999999895,2298.046,0.18299999999999272,41.35,0.84
SVK,2021-09-10,133,143563.145,598.8209999999963,2299.694,1.6480000000001382,41.82,0.85
SVK,2021-09-17,140,144475.478,912.3330000000133,2301.709,2.0149999999998727,42.22,0.85
SVK,2021-09-24,147,145843.428,1367.9500000000116,2306.287,4.5779999999999745,42.63,0.86
SVK,2021-10-01,154,147596.309,1752.880999999994,2316.359,10.072000000000116,42.93,0.87
SVK,2021-10-08,161,149800.961,2204.652000000002,2329.361,13.001999999999953,43.2,0.87
SVK,2021-10-15,168,152444.382,2643.421000000002,2346.941,17.579999999999927,43.45,0.87
SVK,2021-10-22,175,156393.857,3949.4749999999767,2359.759,12.818000000000211,43.71,0.88
SVK,2021-10-29,182,162468.69,6074.833000000013,2380.636,20.876999999999953,43.97,0.89
SVK,2021-11-05,189,170513.774,8045.084000000003,2411.035,30.398999999999887,44.19,0.91
SVK,2021-11-12,196,180859.285,10345.510999999999,2462.31,51.27500000000009,44.46,0.93
SVK,2021-11-19,203,192601.68,11742.39499999999,2523.657,61.34700000000021,44.8,0.95
SVK,2021-11-26,210,207153.042,14551.361999999994,2596.175,72.51800000000003,45.24,0.98
SVK,2021-12-03,217,221578.047,14425.005000000005,2691.217,95.04199999999992,45.58,1.01
SVK,2021-12-10,224,233117.538,11539.491000000009,2790.105,98.88799999999992,45.93,1.03
SVK,2021-12-17,231,241025.094,7907.556000000011,2901.263,111.1579999999999,46.39,1.07
SVK,2021-12-24,238,246830.55,5805.4559999999765,2983.12,81.85699999999997,46.86,1.1
SVK,2021-12-31,245,251080.534,4249.984000000026,3046.298,63.177999999999884,47.19,1.13
SVN,2021-04-30,0,115595.969,,2044.524,,10.22,0.31
SVN,2021-05-07,7,117937.311,2341.342000000004,2061.362,16.838000000000193,12.3,0.36
SVN,2021-05-14,14,119554.169,1616.857999999993,2075.313,13.951000000000022,13.9,0.4
SVN,2021-05-21,21,120818.406,1264.2370000000083,2091.669,16.355999999999767,16.03,0.46
SVN,2021-05-28,28,121776.687,958.2810000000027,2102.252,10.583000000000084,19.48,0.51
SVN,2021-06-04,35,122658.478,881.7909999999974,2109.468,7.2159999999998945,23.26,0.57
SVN,2021-06-11,42,123260.29,601.8119999999908,2115.722,6.25400000000036,26.69,0.62
SVN,2021-06-18,49,123571.539,311.2490000000107,2121.976,6.253999999999905,29.15,0.66
SVN,2021-06-25,56,123734.62,163.08099999999104,2124.862,2.8859999999999673,31.67,0.69
SVN,2021-07-02,63,123817.844,83.22400000000198,2125.824,0.9619999999999891,34.51,0.73
SVN,2021-07-09,70,123971.785,153.94100000000617,2127.749,1.9249999999997272,36.54,0.75
SVN,2021-07-16,77,124166.616,194.83099999999104,2128.711,0.9619999999999891,38.02,0.78
SVN,2021-07-23,84,124367.22,200.60400000000664,2129.192,0.4810000000002219,39.2,0.8
SVN,2021-07-30,91,124633.729,266.50900000000547,2130.154,0.9619999999999891,40.31,0.82
SVN,2021-08-06,98,125033.013,399.28399999999965,2131.116,0.9619999999999891,41.44,0.84
SVN,2021-08-13,105,125590.567,557.5539999999892,2132.559,1.443000000000211,42.49,0.85
SVN,2021-08-20,112,126473.801,883.2340000000113,2134.965,2.405999999999949,43.56,0.87
SVN,2021-08-27,119,127820.301,1346.5,2138.813,3.8479999999999563,44.54,0.89
SVN,2021-09-03,126,129525.675,1705.3739999999962,2142.181,3.367999999999938,45.37,0.9
SVN,2021-09-10,133,132065.696,2540.0209999999934,2148.434,6.253000000000156,46.35,0.92
SVN,2021-09-17,140,135509.637,3443.9409999999916,2160.942,12.50799999999981,47.92,0.96
SVN,2021-09-24,147,138651.951,3142.314000000013,2177.298,16.355999999999767,49,0.99
SVN,2021-10-01,154,141594.142,2942.1909999999916,2196.06,18.76200000000017,49.99,1
SVN,2021-10-08,161,144359.782,2765.640000000014,2213.859,17.798999999999978,51.66,1.03
SVN,2021-10-15,168,147236.549,2876.7669999999925,2227.81,13.951000000000022,52.82,1.04
SVN,2021-10-22,175,152082.793,4846.244000000006,2246.091,18.28099999999995,53.41,1.05
SVN,2021-10-29,182,159331.474,7248.680999999982,2275.435,29.34400000000005,53.75,1.06
SVN,2021-11-05,189,168370.678,9039.204000000027,2311.996,36.56100000000015,54.03,1.09
SVN,2021-11-12,196,179008.459,10637.780999999988,2356.735,44.73900000000003,54.36,1.13
SVN,2021-11-19,203,190118.164,11109.704999999987,2415.906,59.17099999999982,54.71,1.18
SVN,2021-11-26,210,198999.097,8880.93300000002,2473.634,57.728000000000065,55.09,1.21
SVN,2021-12-03,217,205431.411,6432.313999999984,2536.172,62.53800000000001,55.64,1.24
SVN,2021-12-10,224,210556.673,5125.262000000017,2590.052,53.88000000000011,56.24,1.26
SVN,2021-12-17,231,214798.22,4241.546999999991,2628.537,38.48499999999967,56.66,1.28
SVN,2021-12-24,238,218546.675,3748.454999999987,2659.806,31.269000000000233,57.07,1.32
SVN,2021-12-31,245,223237.055,4690.380000000005,2688.67,28.864000000000033,57.25,1.33
ESP,2021-04-30,0,75389.049,,1673.241,,10.03,0.35
ESP,2021-05-07,7,76316.01,926.9609999999957,1685.563,12.322000000000116,12.74,0.41
ESP,2021-05-14,14,77115.9,799.8899999999994,1697.265,11.701999999999998,14.92,0.46
ESP,2021-05-21,21,77793.06,677.1600000000035,1703.276,6.010999999999967,16.83,0.51
ESP,2021-05-28,28,78482.007,688.9470000000001,1709.373,6.09699999999998,18.83,0.56
ESP,2021-06-04,35,79109.302,627.2949999999983,1715.577,6.203999999999951,21.94,0.62
ESP,2021-06-11,42,79871.283,761.9809999999998,1722.123,6.546000000000049,26.21,0.69
ESP,2021-06-18,49,80381.325,510.0420000000013,1725.353,3.230000000000018,29.82,0.76
ESP,2021-06-25,56,80916.588,535.2630000000063,1728.07,2.716999999999871,34,0.83
ESP,2021-07-02,63,82016.273,1099.6849999999977,1730.894,2.824000000000069,39.5,0.92
ESP,2021-07-09,70,84226.639,2210.3659999999945,1732.862,1.9680000000000746,44.92,1
ESP,2021-07-16,77,87714.269,3487.6300000000047,1734.852,1.990000000000009,50,1.07
ESP,2021-07-23,84,91569.359,3855.0899999999965,1737.526,2.673999999999978,54.33,1.14
ESP,2021-07-30,91,95133.681,3564.322,1743.195,5.668999999999869,57.62,1.2
ESP,2021-08-06,98,98151.915,3018.2339999999967,1754.319,11.124000000000024,60.45,1.25
ESP,2021-08-13,105,100406.863,2254.948000000004,1764.245,9.92599999999993,63.16,1.3
ESP,2021-08-20,112,102052.229,1645.366000000009,1778.492,14.247000000000071,66.52,1.35
ESP,2021-08-27,119,103364.792,1312.5629999999946,1796.976,18.48400000000015,69.44,1.39
ESP,2021-09-03,126,104347.695,982.9030000000057,1813.983,17.006999999999834,72.61,1.43
ESP,2021-09-10,133,104983.182,635.4869999999937,1824.572,10.588999999999942,75.02,1.46
ESP,2021-09-17,140,105455.637,472.45500000000175,1835.118,10.54600000000005,76.55,1.48
ESP,2021-09-24,147,105820.487,364.84999999999127,1844.66,9.542000000000144,77.73,1.49
ESP,2021-10-01,154,106131.257,310.7700000000041,1849.665,5.004999999999882,78.44,1.5
ESP,2021-10-08,161,106398.471,267.2140000000072,1856.404,6.739000000000033,78.87,1.51
ESP,2021-10-15,168,106628.805,230.333999999988,1860.597,4.192999999999984,79.21,1.52
ESP,2021-10-22,175,106914.31,285.50500000000466,1863.977,3.380000000000109,79.58,1.52
ESP,2021-10-29,182,107201.313,287.002999999997,1869.026,5.048999999999978,79.83,1.54
ESP,2021-11-05,189,107511.313,310,1871.935,2.908999999999878,79.96,1.55
ESP,2021-11-12,196,107971.617,460.3040000000037,1875.55,3.615000000000009,80.11,1.57
ESP,2021-11-19,203,108688.417,716.8000000000029,1878.481,2.93100000000004,80.26,1.6
ESP,2021-11-26,210,109765.512,1077.0950000000012,1881.583,3.102000000000089,80.4,1.63
ESP,2021-12-03,217,111304.621,1539.1089999999967,1885.947,4.363999999999805,80.55,1.65
ESP,2021-12-10,224,113172.513,1867.892000000007,1890.675,4.7280000000000655,80.66,1.66
ESP,2021-12-17,231,116707.72,3535.206999999995,1897.692,7.017000000000053,80.82,1.77
ESP,2021-12-24,238,122322.841,5615.120999999999,1904.345,6.65300000000002,80.93,1.79
ESP,2021-12-31,245,134660.746,12337.905000000013,1912.602,8.257000000000062,81.01,1.79
SWE,2021-04-30,0,95825.666,,1382.656,,7.68,0.31
SWE,2021-05-07,7,99190.574,3364.907999999996,1394.958,12.302000000000135,7.95,0.35
SWE,2021-05-14,14,102077.733,2887.1589999999997,1404.998,10.039999999999964,9.09,0.4
SWE,2021-05-21,21,104165.791,2088.0580000000045,1413.954,8.955999999999904,10.55,0.44
SWE,2021-05-28,28,105163.02,997.2290000000066,1422.32,8.365999999999985,12.57,0.48
SWE,2021-06-04,35,106106.804,943.7839999999997,1429.407,7.086999999999989,15.42,0.53
SWE,2021-06-11,42,106637.701,530.8969999999972,1434.426,5.0190000000000055,19.05,0.59
SWE,2021-06-18,49,106753.841,116.13999999999942,1434.426,0,23.09,0.66
SWE,2021-06-25,56,107173.126,419.2850000000035,1438.855,4.429000000000087,27.72,0.73
SWE,2021-07-02,63,107368.398,195.2719999999972,1440.037,1.1820000000000164,31.14,0.8
SWE,2021-07-09,70,107531.782,163.38400000000547,1441.218,1.18100000000004,34.32,0.87
SWE,2021-07-16,77,107703.728,171.94599999999627,1441.513,0.2949999999998454,36.39,0.93
SWE,2021-07-23,84,107950.968,247.2399999999907,1442.005,0.4920000000001892,37.96,0.98
SWE,2021-07-30,91,108269.959,318.9910000000091,1442.399,0.3939999999997781,39.98,1.02
SWE,2021-08-06,98,108712.669,442.70999999999185,1442.596,0.19700000000011642,42.53,1.06
SWE,2021-08-13,105,109264.727,552.0580000000045,1442.694,0.09799999999995634,45.44,1.1
SWE,2021-08-20,112,109898.28,633.5529999999999,1443.678,0.984000000000151,48.74,1.15
SWE,2021-08-27,119,110570.415,672.1349999999948,1445.351,1.6730000000000018,52.78,1.2
SWE,2021-09-03,126,111270.404,699.9890000000014,1446.04,0.6889999999998508,56.55,1.24
SWE,2021-09-10,133,112007.794,737.3899999999994,1447.123,1.0830000000000837,59.47,1.28
SWE,2021-09-17,140,112693.315,685.5210000000079,1454.21,7.086999999999989,61.6,1.31
SWE,2021-09-24,147,113128.84,435.5249999999942,1458.737,4.527000000000044,63.33,1.33
SWE,2021-10-01,154,113546.944,418.10400000000664,1463.363,4.625999999999976,64.61,1.35
SWE,2021-10-08,161,113957.075,410.13099999999395,1467.005,3.6420000000000528,65.68,1.37
SWE,2021-10-15,168,114361.695,404.6200000000099,1472.024,5.018999999999778,66.43,1.38
SWE,2021-10-22,175,114761.59,399.8949999999895,1475.666,3.6420000000000528,67.02,1.4
SWE,2021-10-29,182,115304.495,542.9049999999988,1478.815,3.1490000000001146,67.49,1.42
SWE,2021-11-05,189,115853.896,549.400999999998,1481.965,3.1499999999998636,67.96,1.44
SWE,2021-11-12,196,116383.12,529.224000000002,1484.426,2.4610000000000127,68.27,1.45
SWE,2021-11-19,203,116999.645,616.5250000000087,1487.181,2.755000000000109,68.81,1.48
SWE,2021-11-26,210,117995.004,995.3589999999967,1490.626,3.4449999999999363,69.45,1.52
SWE,2021-12-03,217,119303.743,1308.7390000000014,1493.087,2.4610000000000127,70.21,1.56
SWE,2021-12-10,224,120984.032,1680.2890000000043,1495.154,2.0670000000000073,70.91,1.61
SWE,2021-12-17,231,123116.676,2132.6440000000002,1499.091,3.936999999999898,71.6,1.65
SWE,2021-12-24,238,125324.121,2207.4449999999924,1502.437,3.3460000000000036,72.21,1.7
SWE,2021-12-31,245,129405.849,4081.728000000003,1506.866,4.429000000000087,72.65,1.73
