ccode,week,group,denom,dose1,dose2,dose3,doseX,doses,cumDose1,cumDose2,cumDose3,cumDoses
LUX,2021-W05,ALL,626108,2434,1459,0,0,3893,9881,2721,1,12603
LUX,2021-W06,ALL,626108,2279,1187,0,0,3466,12160,3908,1,16069
LUX,2021-W07,ALL,626108,4699,1323,0,0,6022,16859,5231,1,22091
LUX,2021-W08,ALL,626108,3036,2165,0,0,5201,19895,7396,1,27292
LUX,2021-W09,ALL,626108,5233,2536,1,0,7770,25128,9932,2,35062
LUX,2021-W10,ALL,626108,10795,1000,0,0,11795,35923,10932,2,46857
LUX,2021-W11,ALL,626108,12727,2198,0,0,14925,48650,13130,2,61782
LUX,2021-W12,ALL,626108,9171,2412,0,0,11583,57821,15542,2,73365
LUX,2021-W13,ALL,626108,14946,4059,1,0,19006,72767,19601,3,92371
LUX,2021-W14,ALL,626108,14909,9418,0,0,24327,87676,29019,3,116698
LUX,2021-W15,ALL,626108,21905,11602,1,0,33508,109581,40621,4,150206
LUX,2021-W16,ALL,626108,12343,1807,0,0,14150,121924,42428,4,164356
LUX,2021-W17,ALL,626108,17631,2839,0,0,20470,139555,45267,4,184826
LUX,2021-W18,ALL,626108,26387,13645,0,0,40032,165942,58912,4,224858
LUX,2021-W19,ALL,626108,24215,18904,0,0,43119,190157,77816,4,267977
LUX,2021-W20,ALL,626108,21163,13389,0,0,34552,211320,91205,4,302529
LUX,2021-W21,ALL,626108,6907,18438,0,0,25345,218227,109643,4,327874
LUX,2021-W22,ALL,626108,22493,20819,1,0,43313,240720,130462,5,371187
LUX,2021-W23,ALL,626108,16987,32342,0,0,49329,257707,162804,5,420516
LUX,2021-W24,ALL,626108,24802,18564,0,0,43366,282509,181368,5,463882
LUX,2021-W25,ALL,626108,35094,8370,1,0,43465,317603,189738,6,507347
LUX,2021-W26,ALL,626108,20927,27857,0,0,48784,338530,217595,6,556131
LUX,2021-W27,ALL,626108,12716,16091,0,0,28807,351246,233686,6,584938
LUX,2021-W28,ALL,626108,6410,24619,0,0,31029,357656,258305,6,615967
LUX,2021-W29,ALL,626108,3462,25416,16,0,28894,361118,283721,22,644861
LUX,2021-W30,ALL,626108,2928,21478,90,0,24496,364046,305199,112,669357
LUX,2021-W31,ALL,626108,2839,12137,105,0,15081,366885,317336,217,684438
LUX,2021-W32,ALL,626108,2284,4428,78,0,6790,369169,321764,295,691228
LUX,2021-W33,ALL,626108,2606,3009,46,0,5661,371775,324773,341,696889
LUX,2021-W34,ALL,626108,2244,2524,36,0,4804,374019,327297,377,701693
LUX,2021-W35,ALL,626108,2122,2594,59,0,4775,376141,329891,436,706468
LUX,2021-W36,ALL,626108,2406,1993,54,0,4453,378547,331884,490,710921
LUX,2021-W37,ALL,626108,2063,1754,58,0,3875,380610,333638,548,714796
LUX,2021-W38,ALL,626108,1768,1778,58,0,3604,382378,335416,606,718400
LUX,2021-W39,ALL,626108,1531,1617,4093,0,7241,383909,337033,4699,725641
LUX,2021-W40,ALL,626108,1560,1663,1292,0,4515,385469,338696,5991,730156
LUX,2021-W41,ALL,626108,2511,1527,1810,0,5848,387980,340223,7801,736004
LUX,2021-W42,ALL,626108,3355,1425,3809,0,8589,391335,341648,11610,744593
LUX,2021-W43,ALL,626108,3446,1199,9409,0,14054,394781,342847,21019,758647
LUX,2021-W44,ALL,626108,3118,1236,8449,0,12803,397899,344083,29468,771450
LUX,2021-W45,ALL,626108,2729,2019,7487,0,12235,400628,346102,36955,783685
LUX,2021-W46,ALL,626108,2316,2751,10781,0,15848,402944,348853,47736,799533
LUX,2021-W47,ALL,626108,1873,2977,18918,0,23768,404817,351830,66654,823301
LUX,2021-W48,ALL,626108,3083,2811,24691,0,30585,407900,354641,91345,853886
LUX,2021-W49,ALL,626108,4035,2535,26563,0,33133,411935,357176,117908,887019
LUX,2021-W50,ALL,626108,3573,2303,33092,0,38968,415508,359479,151000,925987
LUX,2021-W51,ALL,626108,2023,1536,26275,0,29834,417531,361015,177275,955821
LUX,2021-W52,ALL,626108,1349,1997,25120,0,28466,418880,363012,202395,984287
LUX,2022-W01,ALL,626108,1661,4093,32596,0,38350,420541,367105,234991,1022637
LUX,2022-W02,ALL,626108,1739,3692,37685,0,43116,422280,370797,272676,1065753
LUX,2022-W03,ALL,626108,569,1458,16115,0,18142,422849,372255,288791,1083895
LVA,2020-W53,ALL,1907675,2278,0,0,0,2278,2278,0,0,2278
LVA,2021-W01,ALL,1907675,4730,2,0,0,4732,7008,2,0,7010
LVA,2021-W02,ALL,1907675,9016,8,0,0,9024,16024,10,0,16034
LVA,2021-W03,ALL,1907675,971,2187,0,0,3158,16995,2197,0,19192
LVA,2021-W04,ALL,1907675,232,4529,0,0,4761,17227,6726,0,23953
LVA,2021-W04,U18,359457,4,0,0,0,4,4,0,0,4
LVA,2021-W05,ALL,1907675,724,7797,0,0,8521,17951,14523,0,32474
LVA,2021-W05,U18,359457,0,0,0,0,0,4,0,0,4
LVA,2021-W06,ALL,1907675,3363,1859,0,0,5222,21314,16382,0,37696
LVA,2021-W06,U18,359457,2,0,0,0,2,6,0,0,6
LVA,2021-W07,ALL,1907675,8225,550,0,0,8775,29539,16932,0,46471
LVA,2021-W07,U18,359457,0,2,0,0,2,6,2,0,8
LVA,2021-W08,ALL,1907675,16612,247,0,0,16859,46151,17179,0,63330
LVA,2021-W08,U18,359457,1,0,0,0,1,7,2,0,9
LVA,2021-W09,ALL,1907675,18797,997,0,0,19794,64948,18176,0,83124
LVA,2021-W09,U18,359457,2,2,0,0,4,9,4,0,13
LVA,2021-W10,ALL,1907675,15074,136,0,0,15210,80022,18312,0,98334
LVA,2021-W10,U18,359457,1,0,0,0,1,10,4,0,14
LVA,2021-W11,ALL,1907675,4752,860,0,0,5612,84774,19172,0,103946
LVA,2021-W11,U18,359457,0,0,0,0,0,10,4,0,14
LVA,2021-W12,ALL,1907675,21417,3017,0,0,24434,106191,22189,0,128380
LVA,2021-W12,U18,359457,0,2,0,0,2,10,6,0,16
LVA,2021-W13,ALL,1907675,19562,3148,0,0,22710,125753,25337,0,151090
LVA,2021-W13,U18,359457,3,1,0,0,4,13,7,0,20
LVA,2021-W14,ALL,1907675,29802,1549,0,0,31351,155555,26886,0,182441
LVA,2021-W14,U18,359457,9,1,0,0,10,22,8,0,30
LVA,2021-W15,ALL,1907675,32899,1878,0,0,34777,188454,28764,0,217218
LVA,2021-W15,U18,359457,11,0,0,0,11,33,8,0,41
LVA,2021-W16,ALL,1907675,38892,10890,0,0,49782,227346,39654,0,267000
LVA,2021-W16,U18,359457,11,1,0,0,12,44,9,0,53
LVA,2021-W17,ALL,1907675,45619,15455,0,0,61074,272965,55109,0,328074
LVA,2021-W17,U18,359457,30,4,0,0,34,74,13,0,87
LVA,2021-W18,ALL,1907675,56927,27044,0,0,83971,329892,82153,0,412045
LVA,2021-W18,U18,359457,93,4,0,0,97,167,17,0,184
LVA,2021-W19,ALL,1907675,71635,39550,0,0,111185,401527,121703,0,523230
LVA,2021-W19,U18,359457,181,12,0,0,193,348,29,0,377
LVA,2021-W20,ALL,1907675,49999,55206,0,0,105205,451526,176909,0,628435
LVA,2021-W20,U18,359457,1676,31,0,0,1707,2024,60,0,2084
LVA,2021-W21,ALL,1907675,42967,71406,0,0,114373,494493,248315,0,742808
LVA,2021-W21,U18,359457,1751,85,0,0,1836,3775,145,0,3920
LVA,2021-W22,ALL,1907675,31835,79912,0,0,111747,526328,328227,0,854555
LVA,2021-W22,U18,359457,2192,179,0,0,2371,5967,324,0,6291
LVA,2021-W23,ALL,1907675,30784,58646,0,0,89430,557112,386873,0,943985
LVA,2021-W23,U18,359457,4424,1535,0,0,5959,10391,1859,0,12250
LVA,2021-W24,ALL,1907675,26162,50305,0,0,76467,583274,437178,0,1020452
LVA,2021-W24,U18,359457,3254,1686,0,0,4940,13645,3545,0,17190
LVA,2021-W25,ALL,1907675,8549,20569,0,0,29118,591823,457747,0,1049570
LVA,2021-W25,U18,359457,854,1274,0,0,2128,14499,4819,0,19318
LVA,2021-W26,ALL,1907675,24946,46935,0,0,71881,616769,504682,0,1121451
LVA,2021-W26,U18,359457,2693,4841,0,0,7534,17192,9660,0,26852
LVA,2021-W27,ALL,1907675,25912,24899,0,0,50811,642681,529581,0,1172262
LVA,2021-W27,U18,359457,2409,3465,0,0,5874,19601,13125,0,32726
LVA,2021-W28,ALL,1907675,23061,7977,0,0,31038,665742,537558,0,1203300
LVA,2021-W28,U18,359457,2164,1028,0,0,3192,21765,14153,0,35918
LVA,2021-W29,ALL,1907675,20564,12935,0,0,33499,686306,550493,0,1236799
LVA,2021-W29,U18,359457,2033,2421,0,0,4454,23798,16574,0,40372
LVA,2021-W30,ALL,1907675,18241,13550,0,0,31791,704547,564043,0,1268590
LVA,2021-W30,U18,359457,2091,2413,0,0,4504,25889,18987,0,44876
LVA,2021-W31,ALL,1907675,17220,9934,0,0,27154,721767,573977,0,1295744
LVA,2021-W31,U18,359457,1806,1904,0,0,3710,27695,20891,0,48586
LVA,2021-W32,ALL,1907675,17472,11767,0,0,29239,739239,585744,0,1324983
LVA,2021-W32,U18,359457,2764,1938,0,0,4702,30459,22829,0,53288
LVA,2021-W33,ALL,1907675,16529,12657,0,0,29186,755768,598401,0,1354169
LVA,2021-W33,U18,359457,3353,1937,0,0,5290,33812,24766,0,58578
LVA,2021-W34,ALL,1907675,16008,12333,0,0,28341,771776,610734,0,1382510
LVA,2021-W34,U18,359457,2772,1776,0,0,4548,36584,26542,0,63126
LVA,2021-W35,ALL,1907675,14200,12768,0,0,26968,785976,623502,0,1409478
LVA,2021-W35,U18,359457,1752,2413,0,0,4165,38336,28955,0,67291
LVA,2021-W36,ALL,1907675,14046,12008,0,0,26054,800022,635510,0,1435532
LVA,2021-W36,U18,359457,1426,2834,0,0,4260,39762,31789,0,71551
LVA,2021-W37,ALL,1907675,14046,13066,0,0,27112,814068,648576,0,1462644
LVA,2021-W37,U18,359457,1139,2611,0,0,3750,40901,34400,0,75301
LVA,2021-W38,ALL,1907675,22135,12907,0,0,35042,836203,661483,0,1497686
LVA,2021-W38,U18,359457,1374,1959,0,0,3333,42275,36359,0,78634
LVA,2021-W39,ALL,1907675,26298,12271,79,0,38648,862501,673754,79,1536334
LVA,2021-W39,U18,359457,1602,1498,1,0,3101,43877,37857,1,81735
LVA,2021-W40,ALL,1907675,32222,12391,150,0,44763,894723,686145,229,1581097
LVA,2021-W40,U18,359457,1875,1210,0,0,3085,45752,39067,1,84820
LVA,2021-W41,ALL,1907675,55890,11639,307,0,67836,950613,697784,536,1648933
LVA,2021-W41,U18,359457,2869,1233,0,0,4102,48621,40300,1,88922
LVA,2021-W42,ALL,1907675,62705,11156,2804,0,76665,1013318,708940,3340,1725598
LVA,2021-W42,U18,359457,3745,1480,0,0,5225,52366,41780,1,94147
LVA,2021-W43,ALL,1907675,49225,13349,13349,0,75923,1062543,722289,16689,1801521
LVA,2021-W43,U18,359457,2947,1605,1605,0,6157,55313,43385,1606,100304
LVA,2021-W44,ALL,1907675,39120,33289,8126,0,80535,1101663,755578,24815,1882056
LVA,2021-W44,U18,359457,2503,3045,1,0,5549,57816,46430,1607,105853
LVA,2021-W45,ALL,1907675,30010,36168,13746,0,79924,1131673,791746,38561,1961980
LVA,2021-W45,U18,359457,2427,3830,2,0,6259,60243,50260,1609,112112
LVA,2021-W46,ALL,1907675,17544,18543,10648,0,46735,1149217,810289,49209,2008715
LVA,2021-W46,U18,359457,1973,2684,1,0,4658,62216,52944,1610,116770
LVA,2021-W47,ALL,1907675,15011,28723,20805,0,64539,1164228,839012,70014,2073254
LVA,2021-W47,U18,359457,2110,2829,1,0,4940,64326,55773,1611,121710
LVA,2021-W48,ALL,1907675,10309,20955,34734,0,65998,1174537,859967,104748,2139252
LVA,2021-W48,U18,359457,1594,2186,2,0,3782,65920,57959,1613,125492
LVA,2021-W49,ALL,1907675,8371,15652,45363,0,69386,1182908,875619,150111,2208638
LVA,2021-W49,U18,359457,1161,1962,2,0,3125,67081,59921,1615,128617
LVA,2021-W50,ALL,1907675,7354,10104,50064,0,67522,1190262,885723,200175,2276160
LVA,2021-W50,U18,359457,1285,1977,5,0,3267,68366,61898,1620,131884
LVA,2021-W51,ALL,1907675,4742,6159,32689,0,43590,1195004,891882,232864,2319750
LVA,2021-W51,U18,359457,1696,1219,18,0,2933,70062,63117,1638,134817
LVA,2021-W52,ALL,1907675,3425,5817,31239,0,40481,1198429,897699,264103,2360231
LVA,2021-W52,U18,359457,1731,1134,23,0,2888,71793,64251,1661,137705
LVA,2022-W01,ALL,1907675,4673,6255,57040,0,67968,1203102,903954,321143,2428199
LVA,2022-W01,U18,359457,2383,1391,28,0,3802,74176,65642,1689,141507
LVA,2022-W02,ALL,1907675,3767,3921,49941,0,57629,1206869,907875,371084,2485828
LVA,2022-W02,U18,359457,2213,878,26,0,3117,76389,66520,1715,144624
MLT,2020-W52,ALL,514564,57,0,0,0,57,57,0,0,57
MLT,2020-W53,ALL,514564,1481,7,0,0,1488,1538,7,0,1545
MLT,2021-W01,ALL,514564,2996,5,0,0,3001,4534,12,0,4546
MLT,2021-W02,ALL,514564,6426,58,0,0,6484,10960,70,0,11030
MLT,2021-W02,U18,81948,2,0,0,0,2,2,0,0,2
MLT,2021-W03,ALL,514564,6367,1505,0,0,7872,17327,1575,0,18902
MLT,2021-W03,U18,81948,1,0,0,0,1,3,0,0,3
MLT,2021-W04,ALL,514564,4631,3005,0,0,7636,21958,4580,0,26538
MLT,2021-W04,U18,81948,1,0,0,0,1,4,0,0,4
MLT,2021-W05,ALL,514564,6493,6421,0,0,12914,28451,11001,0,39452
MLT,2021-W05,U18,81948,1,0,0,0,1,5,0,0,5
MLT,2021-W06,ALL,514564,6364,4741,0,0,11105,34815,15742,0,50557
MLT,2021-W06,U18,81948,1,1,0,0,2,6,1,0,7
MLT,2021-W07,ALL,514564,11343,4582,0,0,15925,46158,20324,0,66482
MLT,2021-W07,U18,81948,6,1,0,0,7,12,2,0,14
MLT,2021-W08,ALL,514564,18571,6326,0,0,24897,64729,26650,0,91379
MLT,2021-W08,U18,81948,41,0,0,0,41,53,2,0,55
MLT,2021-W09,ALL,514564,20471,5770,0,0,26241,85200,32420,0,117620
MLT,2021-W09,U18,81948,14,1,0,0,15,67,3,0,70
MLT,2021-W10,ALL,514564,22511,6044,0,0,28555,107711,38464,0,146175
MLT,2021-W10,U18,81948,19,2,0,0,21,86,5,0,91
MLT,2021-W11,ALL,514564,20094,6945,0,0,27039,127805,45409,0,173214
MLT,2021-W11,U18,81948,64,41,0,0,105,150,46,0,196
MLT,2021-W12,ALL,514564,22569,5836,0,0,28405,150374,51245,0,201619
MLT,2021-W12,U18,81948,40,12,0,0,52,190,58,0,248
MLT,2021-W13,ALL,514564,21652,7567,0,0,29219,172026,58812,0,230838
MLT,2021-W13,U18,81948,8,15,0,0,23,198,73,0,271
MLT,2021-W14,ALL,514564,17689,11800,0,0,29489,189715,70612,0,260327
MLT,2021-W14,U18,81948,29,14,0,0,43,227,87,0,314
MLT,2021-W15,ALL,514564,17678,18282,0,0,35960,207393,88894,0,296287
MLT,2021-W15,U18,81948,9,37,0,0,46,236,124,0,360
MLT,2021-W16,ALL,514564,21469,17160,0,0,38629,228862,106054,0,334916
MLT,2021-W16,U18,81948,23,20,0,0,43,259,144,0,403
MLT,2021-W17,ALL,514564,23549,9840,0,0,33389,252411,115894,0,368305
MLT,2021-W17,U18,81948,23,27,0,0,50,282,171,0,453
MLT,2021-W18,ALL,514564,30320,8920,0,0,39240,282731,124814,0,407545
MLT,2021-W18,U18,81948,62,7,0,0,69,344,178,0,522
MLT,2021-W19,ALL,514564,24459,24354,0,0,48813,307190,149168,0,456358
MLT,2021-W19,U18,81948,124,24,0,0,148,468,202,0,670
MLT,2021-W20,ALL,514564,17070,34718,0,0,51788,324260,183886,0,508146
MLT,2021-W20,U18,81948,1385,45,0,0,1430,1853,247,0,2100
MLT,2021-W21,ALL,514564,10138,34627,0,0,44765,334398,218513,0,552911
MLT,2021-W21,U18,81948,241,116,0,0,357,2094,363,0,2457
MLT,2021-W22,ALL,514564,7958,22718,0,0,30676,342356,241231,0,583587
MLT,2021-W22,U18,81948,1029,141,0,0,1170,3123,504,0,3627
MLT,2021-W23,ALL,514564,10587,22633,0,0,33220,352943,263864,0,616807
MLT,2021-W23,U18,81948,499,1394,0,0,1893,3622,1898,0,5520
MLT,2021-W24,ALL,514564,6074,19905,0,0,25979,359017,283769,0,642786
MLT,2021-W24,U18,81948,295,264,0,0,559,3917,2162,0,6079
MLT,2021-W25,ALL,514564,1584,19302,0,0,20886,360601,303071,0,663672
MLT,2021-W25,U18,81948,147,1052,0,0,1199,4064,3214,0,7278
MLT,2021-W26,ALL,514564,3275,22506,0,0,25781,363876,325577,0,689453
MLT,2021-W26,U18,81948,2618,623,0,0,3241,6682,3837,0,10519
MLT,2021-W27,ALL,514564,3621,10880,0,0,14501,367497,336457,0,703954
MLT,2021-W27,U18,81948,4341,346,0,0,4687,11023,4183,0,15206
MLT,2021-W28,ALL,514564,6469,3462,0,0,9931,373966,339919,0,713885
MLT,2021-W28,U18,81948,4316,134,0,0,4450,15339,4317,0,19656
MLT,2021-W29,ALL,514564,6581,4812,0,0,11393,380547,344731,0,725278
MLT,2021-W29,U18,81948,2156,2638,0,0,4794,17495,6955,0,24450
MLT,2021-W30,ALL,514564,5232,3128,0,0,8360,385779,347859,0,733638
MLT,2021-W30,U18,81948,553,4328,0,0,4881,18048,11283,0,29331
MLT,2021-W31,ALL,514564,3439,4771,0,0,8210,389218,352630,0,741848
MLT,2021-W31,U18,81948,394,4309,0,0,4703,18442,15592,0,34034
MLT,2021-W32,ALL,514564,2078,2889,0,0,4967,391296,355519,0,746815
MLT,2021-W32,U18,81948,384,2058,0,0,2442,18826,17650,0,36476
MLT,2021-W33,ALL,514564,1853,1879,0,0,3732,393149,357398,0,750547
MLT,2021-W33,U18,81948,314,504,0,0,818,19140,18154,0,37294
MLT,2021-W34,ALL,514564,1355,520,0,0,1875,394504,357918,0,752422
MLT,2021-W34,U18,81948,249,374,0,0,623,19389,18528,0,37917
MLT,2021-W35,ALL,514564,949,328,0,0,1277,395453,358246,0,753699
MLT,2021-W35,U18,81948,268,308,0,0,576,19657,18836,0,38493
MLT,2021-W36,ALL,514564,407,628,2319,0,3354,395860,358874,2319,757053
MLT,2021-W36,U18,81948,98,161,0,0,259,19755,18997,0,38752
MLT,2021-W37,ALL,514564,989,1013,2752,0,4754,396849,359887,5071,761807
MLT,2021-W37,U18,81948,212,264,6,0,482,19967,19261,6,39234
MLT,2021-W38,ALL,514564,1142,1386,1834,0,4362,397991,361273,6905,766169
MLT,2021-W38,U18,81948,235,432,6,0,673,20202,19693,12,39907
MLT,2021-W39,ALL,514564,869,969,9355,0,11193,398860,362242,16260,777362
MLT,2021-W39,U18,81948,109,207,8,0,324,20311,19900,20,40231
MLT,2021-W40,ALL,514564,957,946,8195,0,10098,399817,363188,24455,787460
MLT,2021-W40,U18,81948,69,194,2,0,265,20380,20094,22,40496
MLT,2021-W41,ALL,514564,602,758,5731,0,7091,400419,363946,30186,794551
MLT,2021-W41,U18,81948,59,135,1,0,195,20439,20229,23,40691
MLT,2021-W42,ALL,514564,483,631,7237,0,8351,400902,364577,37423,802902
MLT,2021-W42,U18,81948,71,90,0,0,161,20510,20319,23,40852
MLT,2021-W43,ALL,514564,592,932,7795,0,9319,401494,365509,45218,812221
MLT,2021-W43,U18,81948,119,81,2,0,202,20629,20400,25,41054
MLT,2021-W44,ALL,514564,649,668,5337,0,6654,402143,366177,50555,818875
MLT,2021-W44,U18,81948,204,97,2,0,303,20833,20497,27,41357
MLT,2021-W45,ALL,514564,644,600,18266,0,19510,402787,366777,68821,838385
MLT,2021-W45,U18,81948,135,147,8,0,290,20968,20644,35,41647
MLT,2021-W46,ALL,514564,724,450,19948,0,21122,403511,367227,88769,859507
MLT,2021-W46,U18,81948,173,122,6,0,301,21141,20766,41,41948
MLT,2021-W47,ALL,514564,524,358,21610,0,22492,404035,367585,110379,881999
MLT,2021-W47,U18,81948,102,185,10,0,297,21243,20951,51,42245
MLT,2021-W48,ALL,514564,441,655,27789,0,28885,404476,368240,138168,910884
MLT,2021-W48,U18,81948,187,196,16,0,399,21430,21147,67,42644
MLT,2021-W49,ALL,514564,432,706,19064,0,20202,404908,368946,157232,931086
MLT,2021-W49,U18,81948,78,155,14,0,247,21508,21302,81,42891
MLT,2021-W50,ALL,514564,303,506,17455,0,18264,405211,369452,174687,949350
MLT,2021-W50,U18,81948,395,117,17,0,529,21903,21419,98,43420
